"id" "treatment"
"12032" 41772 "E2"
"12033" 41774 "Both"
"12034" 41778 "Both"
"12035" 41779 "E2"
"12036" 41779 "Akt knockout"
"12037" 41780 "Both"
"12038" 41781 "E2"
"12039" 41781 "Both"
"12040" 41783 "E2"
"12041" 41785 "Both"
"12042" 41793 "E2"
"12043" 41793 "Both"
"12044" 41795 "E2"
"12045" 41796 "Both"
"12046" 41800 "Akt knockout"
"12047" 41800 "Both"
"12048" 41807 "E2"
"12049" 41809 "E2"
"12050" 41809 "Both"
"12051" 41810 "Both"
"12052" 41812 "E2"
"12053" 41812 "Both"
"12054" 41813 "Both"
"12055" 41823 "E2"
"12056" 41824 "Both"
"12057" 41831 "E2"
"12058" 41831 "Both"
"12059" 41840 "Akt knockout"
"12060" 41840 "Both"
"12061" 41842 "E2"
"12062" 41842 "Both"
"12063" 41843 "E2"
"12064" 41843 "Both"
"12065" 41845 "E2"
"12066" 41845 "Both"
"12067" 41849 "E2"
"12068" 41849 "Both"
"12069" 41853 "Both"
"12070" 41857 "E2"
"12071" 41857 "Both"
"12072" 41865 "E2"
"12073" 41877 "Both"
"12074" 41878 "Both"
"12075" 41879 "E2"
"12076" 41879 "Akt knockout"
"12077" 41879 "Both"
"12078" 41880 "E2"
"12079" 41882 "E2"
"12080" 41882 "Akt knockout"
"12081" 41882 "Both"
"12082" 41884 "E2"
"12083" 41887 "Akt knockout"
"12084" 41890 "Akt knockout"
"12085" 41895 "E2"
"12086" 41895 "Both"
"12087" 41899 "E2"
"12088" 41902 "Akt knockout"
"12089" 41917 "Both"
"12090" 41921 "Akt knockout"
"12091" 41924 "E2"
"12092" 41924 "Both"
"12093" 41926 "E2"
"12094" 41926 "Akt knockout"
"12095" 41926 "Both"
"12096" 41928 "E2"
"12097" 41929 "Both"
"12098" 41933 "Akt knockout"
"12099" 41934 "Both"
"12100" 41936 "Akt knockout"
"12101" 41936 "Both"
"12102" 41937 "E2"
"12103" 41937 "Both"
"12104" 41940 "E2"
"12105" 41940 "Akt knockout"
"12106" 41940 "Both"
"12107" 41941 "E2"
"12108" 41941 "Both"
"12109" 41943 "Both"
"12110" 41944 "E2"
"12111" 41944 "Both"
"12112" 41945 "E2"
"12113" 41945 "Both"
"12114" 41946 "Both"
"12115" 41948 "Akt knockout"
"12116" 41951 "Akt knockout"
"12117" 41951 "Both"
"12118" 41953 "E2"
"12119" 41953 "Both"
"12120" 41954 "E2"
"12121" 41954 "Both"
"12122" 41957 "Akt knockout"
"12123" 41959 "E2"
"12124" 41961 "E2"
"12125" 41961 "Both"
"12126" 41965 "E2"
"12127" 41965 "Akt knockout"
"12128" 41965 "Both"
"12129" 41972 "E2"
"12130" 41972 "Both"
"12131" 41977 "Both"
"12132" 41979 "Both"
"12133" 41982 "Akt knockout"
"12134" 41983 "E2"
"12135" 41983 "Akt knockout"
"12136" 41985 "E2"
"12137" 41985 "Both"
"12138" 41987 "E2"
"12139" 41987 "Akt knockout"
"12140" 41987 "Both"
"12141" 41988 "E2"
"12142" 41992 "Both"
"12143" 41993 "Both"
"12144" 41994 "E2"
"12145" 41994 "Both"
"12146" 41996 "E2"
"12147" 42002 "Akt knockout"
"12148" 42003 "E2"
"12149" 42004 "Akt knockout"
"12150" 42005 "Akt knockout"
"12151" 42005 "Both"
"12152" 42009 "Akt knockout"
"12153" 42010 "Akt knockout"
"12154" 42010 "Both"
"12155" 42015 "Akt knockout"
"12156" 42016 "Akt knockout"
"12157" 42016 "Both"
"12158" 42028 "Both"
"12159" 42034 "Both"
"12160" 42045 "Akt knockout"
"12161" 42051 "Both"
"12162" 42060 "Akt knockout"
"12163" 42063 "Akt knockout"
"12164" 42072 "E2"
"12165" 42072 "Both"
"12166" 42074 "E2"
"12167" 42079 "Both"
"12168" 42081 "Akt knockout"
"12169" 42081 "Both"
"12170" 42084 "Akt knockout"
"12171" 42085 "E2"
"12172" 42085 "Both"
"12173" 42089 "E2"
"12174" 42089 "Akt knockout"
"12175" 42089 "Both"
"12176" 42091 "Both"
"12177" 42094 "E2"
"12178" 42094 "Both"
"12179" 42103 "E2"
"12180" 42103 "Akt knockout"
"12181" 42105 "E2"
"12182" 42105 "Akt knockout"
"12183" 42105 "Both"
"12184" 42112 "Akt knockout"
"12185" 42117 "E2"
"12186" 42117 "Both"
"12187" 42120 "E2"
"12188" 42120 "Akt knockout"
"12189" 42120 "Both"
"12190" 42121 "Akt knockout"
"12191" 42125 "E2"
"12192" 42128 "E2"
"12193" 42129 "E2"
"12194" 42132 "E2"
"12195" 42133 "E2"
"12196" 42133 "Both"
"12197" 42139 "E2"
"12198" 42140 "Akt knockout"
"12199" 42144 "Both"
"12200" 42149 "E2"
"12201" 42149 "Akt knockout"
"12202" 42149 "Both"
"12203" 42156 "Akt knockout"
"12204" 42157 "Akt knockout"
"12205" 42158 "Akt knockout"
"12206" 42166 "Akt knockout"
"12207" 42168 "E2"
"12208" 42169 "E2"
"12209" 42170 "E2"
"12210" 42170 "Akt knockout"
"12211" 42170 "Both"
"12212" 42171 "E2"
"12213" 42171 "Both"
"12214" 42173 "Both"
"12215" 42177 "E2"
"12216" 42177 "Both"
"12217" 42186 "Akt knockout"
"12218" 42187 "Akt knockout"
"12219" 42192 "Akt knockout"
"12220" 42192 "Both"
"12221" 42195 "E2"
"12222" 42197 "E2"
"12223" 42200 "Both"
"12224" 42210 "E2"
"12225" 42213 "Both"
"12226" 42224 "E2"
"12227" 42224 "Akt knockout"
"12228" 42224 "Both"
"12229" 42226 "E2"
"12230" 42226 "Akt knockout"
"12231" 42226 "Both"
"12232" 42227 "E2"
"12233" 42228 "Akt knockout"
"12234" 42229 "Both"
"12235" 42235 "E2"
"12236" 42235 "Both"
"12237" 42237 "E2"
"12238" 42237 "Both"
"12239" 42240 "E2"
"12240" 42240 "Akt knockout"
"12241" 42240 "Both"
"12242" 42241 "E2"
"12243" 42241 "Both"
"12244" 42242 "E2"
"12245" 42242 "Both"
"12246" 42243 "E2"
"12247" 42243 "Akt knockout"
"12248" 42243 "Both"
"12249" 42244 "Both"
"12250" 42245 "E2"
"12251" 42245 "Both"
"12252" 42247 "E2"
"12253" 42247 "Both"
"12254" 42250 "Akt knockout"
"12255" 42251 "E2"
"12256" 42254 "E2"
"12257" 42254 "Both"
"12258" 42255 "E2"
"12259" 42256 "E2"
"12260" 42256 "Both"
"12261" 42257 "Both"
"12262" 42261 "E2"
"12263" 42261 "Both"
"12264" 42263 "E2"
"12265" 42263 "Both"
"12266" 42264 "Akt knockout"
"12267" 42264 "Both"
"12268" 42267 "E2"
"12269" 42267 "Both"
"12270" 42268 "E2"
"12271" 42268 "Both"
"12272" 42269 "E2"
"12273" 42269 "Both"
"12274" 42270 "E2"
"12275" 42270 "Akt knockout"
"12276" 42270 "Both"
"12277" 42273 "E2"
"12278" 42273 "Akt knockout"
"12279" 42273 "Both"
"12280" 42274 "E2"
"12281" 42276 "E2"
"12282" 42276 "Both"
"12283" 42278 "Akt knockout"
"12284" 42279 "Akt knockout"
"12285" 42282 "Both"
"12286" 42287 "Akt knockout"
"12287" 42287 "Both"
"12288" 42289 "Akt knockout"
"12289" 42291 "E2"
"12290" 42291 "Both"
"12291" 42293 "E2"
"12292" 42293 "Both"
"12293" 42301 "Both"
"12294" 42302 "E2"
"12295" 42302 "Both"
"12296" 42304 "Akt knockout"
"12297" 42305 "E2"
"12298" 42308 "E2"
"12299" 42311 "Both"
"12300" 42312 "Akt knockout"
"12301" 42318 "E2"
"12302" 42318 "Both"
"12303" 42320 "Both"
"12304" 42326 "E2"
"12305" 42326 "Both"
"12306" 42327 "E2"
"12307" 42327 "Both"
"12308" 42328 "Akt knockout"
"12309" 42329 "E2"
"12310" 42329 "Akt knockout"
"12311" 42332 "E2"
"12312" 42332 "Both"
"12313" 42341 "Both"
"12314" 42346 "E2"
"12315" 42346 "Both"
"12316" 42347 "Both"
"12317" 42350 "E2"
"12318" 42350 "Both"
"12319" 42351 "E2"
"12320" 42351 "Akt knockout"
"12321" 42351 "Both"
"12322" 42352 "Both"
"12323" 42353 "Both"
"12324" 42355 "E2"
"12325" 42356 "E2"
"12326" 42356 "Both"
"12327" 42357 "Akt knockout"
"12328" 42358 "E2"
"12329" 42358 "Both"
"12330" 42360 "E2"
"12331" 42361 "E2"
"12332" 42361 "Akt knockout"
"12333" 42361 "Both"
"12334" 42362 "Both"
"12335" 42368 "E2"
"12336" 42368 "Both"
"12337" 42369 "E2"
"12338" 42369 "Both"
"12339" 42371 "E2"
"12340" 42371 "Akt knockout"
"12341" 42371 "Both"
"12342" 42372 "E2"
"12343" 42374 "Both"
"12344" 42380 "Akt knockout"
"12345" 42382 "E2"
"12346" 42382 "Both"
"12347" 42386 "E2"
"12348" 42391 "Akt knockout"
"12349" 42392 "Both"
"12350" 42394 "E2"
"12351" 42394 "Both"
"12352" 42398 "Both"
"12353" 42400 "E2"
"12354" 42402 "E2"
"12355" 42402 "Both"
"12356" 42404 "Akt knockout"
"12357" 42408 "Both"
"12358" 42409 "E2"
"12359" 42409 "Both"
"12360" 42411 "Akt knockout"
"12361" 42412 "Akt knockout"
"12362" 42414 "Akt knockout"
"12363" 42415 "E2"
"12364" 42415 "Both"
"12365" 42418 "E2"
"12366" 42428 "Akt knockout"
"12367" 42432 "E2"
"12368" 42432 "Akt knockout"
"12369" 42433 "E2"
"12370" 42439 "E2"
"12371" 42439 "Both"
"12372" 42441 "E2"
"12373" 42447 "E2"
"12374" 42447 "Akt knockout"
"12375" 42449 "E2"
"12376" 42449 "Both"
"12377" 42453 "E2"
"12378" 42453 "Akt knockout"
"12379" 42454 "E2"
"12380" 42460 "Akt knockout"
"12381" 42462 "Akt knockout"
"12382" 42463 "Both"
"12383" 42464 "E2"
"12384" 42464 "Both"
"12385" 42466 "Both"
"12386" 42468 "Akt knockout"
"12387" 42471 "E2"
"12388" 42471 "Both"
"12389" 42472 "E2"
"12390" 42472 "Akt knockout"
"12391" 42472 "Both"
"12392" 42477 "Both"
"12393" 42481 "Akt knockout"
"12394" 42482 "E2"
"12395" 42482 "Both"
"12396" 42484 "Both"
"12397" 42488 "Both"
"12398" 42492 "Akt knockout"
"12399" 42492 "Both"
"12400" 42497 "Akt knockout"
"12401" 42509 "E2"
"12402" 42509 "Both"
"12403" 42510 "E2"
"12404" 42510 "Akt knockout"
"12405" 42511 "Akt knockout"
"12406" 42518 "E2"
"12407" 42518 "Both"
"12408" 42519 "E2"
"12409" 42519 "Both"
"12410" 42522 "Akt knockout"
"12411" 42523 "E2"
"12412" 42523 "Both"
"12413" 42528 "Akt knockout"
"12414" 42528 "Both"
"12415" 42529 "Akt knockout"
"12416" 42531 "E2"
"12417" 42531 "Both"
"12418" 42533 "E2"
"12419" 42535 "E2"
"12420" 42543 "E2"
"12421" 42543 "Akt knockout"
"12422" 42543 "Both"
"12423" 42546 "Akt knockout"
"12424" 42549 "Akt knockout"
"12425" 42554 "E2"
"12426" 42554 "Both"
"12427" 42556 "E2"
"12428" 42556 "Both"
"12429" 42562 "E2"
"12430" 42563 "E2"
"12431" 42563 "Akt knockout"
"12432" 42563 "Both"
"12433" 42564 "Akt knockout"
"12434" 42564 "Both"
"12435" 42567 "E2"
"12436" 42567 "Akt knockout"
"12437" 42567 "Both"
"12438" 42570 "E2"
"12439" 42570 "Akt knockout"
"12440" 42570 "Both"
"12441" 42575 "Akt knockout"
"12442" 42578 "E2"
"12443" 42579 "Both"
"12444" 42581 "Both"
"12445" 42583 "Akt knockout"
"12446" 42583 "Both"
"12447" 42587 "E2"
"12448" 42592 "Both"
"12449" 42593 "Both"
"12450" 42599 "Akt knockout"
"12451" 42602 "E2"
"12452" 42602 "Akt knockout"
"12453" 42605 "E2"
"12454" 42607 "Akt knockout"
"12455" 42609 "E2"
"12456" 42609 "Both"
"12457" 42611 "E2"
"12458" 42611 "Both"
"12459" 42612 "E2"
"12460" 42612 "Akt knockout"
"12461" 42612 "Both"
"12462" 42613 "E2"
"12463" 42613 "Both"
"12464" 42620 "Both"
"12465" 42622 "Akt knockout"
"12466" 42623 "E2"
"12467" 42624 "E2"
"12468" 42624 "Both"
"12469" 42625 "E2"
"12470" 42625 "Akt knockout"
"12471" 42625 "Both"
"12472" 42626 "E2"
"12473" 42626 "Both"
"12474" 42627 "E2"
"12475" 42627 "Both"
"12476" 42630 "Both"
"12477" 42632 "Both"
"12478" 42638 "Akt knockout"
"12479" 42640 "E2"
"12480" 42640 "Akt knockout"
"12481" 42640 "Both"
"12482" 42641 "Both"
"12483" 42646 "E2"
"12484" 42646 "Both"
"12485" 42647 "E2"
"12486" 42647 "Both"
"12487" 42652 "Akt knockout"
"12488" 42652 "Both"
"12489" 42670 "E2"
"12490" 42670 "Both"
"12491" 42673 "E2"
"12492" 42674 "E2"
"12493" 42674 "Both"
"12494" 42675 "E2"
"12495" 42675 "Akt knockout"
"12496" 42680 "E2"
"12497" 42684 "Akt knockout"
"12498" 42687 "Akt knockout"
"12499" 42689 "E2"
"12500" 42689 "Both"
"12501" 42691 "E2"
"12502" 42691 "Both"
"12503" 42692 "Akt knockout"
"12504" 42694 "E2"
"12505" 42694 "Both"
"12506" 42697 "Akt knockout"
"12507" 42701 "E2"
"12508" 42701 "Akt knockout"
"12509" 42703 "E2"
"12510" 42703 "Akt knockout"
"12511" 42703 "Both"
"12512" 42712 "Akt knockout"
"12513" 42714 "E2"
"12514" 42714 "Akt knockout"
"12515" 42714 "Both"
"12516" 42719 "E2"
"12517" 42719 "Both"
"12518" 42721 "E2"
"12519" 42721 "Akt knockout"
"12520" 42721 "Both"
"12521" 42725 "E2"
"12522" 42725 "Both"
"12523" 42726 "E2"
"12524" 42726 "Both"
"12525" 42729 "Akt knockout"
"12526" 42732 "Akt knockout"
"12527" 42732 "Both"
"12528" 42734 "E2"
"12529" 42734 "Both"
"12530" 42739 "E2"
"12531" 42741 "Both"
"12532" 42747 "E2"
"12533" 42750 "E2"
"12534" 42752 "E2"
"12535" 42752 "Both"
"12536" 42753 "E2"
"12537" 42753 "Akt knockout"
"12538" 42753 "Both"
"12539" 42756 "E2"
"12540" 42756 "Both"
"12541" 42757 "E2"
"12542" 42757 "Akt knockout"
"12543" 42757 "Both"
"12544" 42758 "E2"
"12545" 42758 "Both"
"12546" 42761 "E2"
"12547" 42761 "Both"
"12548" 42763 "Both"
"12549" 42766 "E2"
"12550" 42767 "E2"
"12551" 42767 "Both"
"12552" 42768 "Akt knockout"
"12553" 42769 "E2"
"12554" 42770 "Akt knockout"
"12555" 42772 "E2"
"12556" 42772 "Akt knockout"
"12557" 42772 "Both"
"12558" 42774 "E2"
"12559" 42774 "Both"
"12560" 42775 "E2"
"12561" 42778 "Both"
"12562" 42784 "E2"
"12563" 42785 "E2"
"12564" 42785 "Akt knockout"
"12565" 42785 "Both"
"12566" 42789 "Akt knockout"
"12567" 42790 "E2"
"12568" 42794 "E2"
"12569" 42794 "Akt knockout"
"12570" 42794 "Both"
"12571" 42795 "E2"
"12572" 42795 "Both"
"12573" 42796 "E2"
"12574" 42796 "Both"
"12575" 42797 "E2"
"12576" 42797 "Both"
"12577" 42798 "E2"
"12578" 42798 "Akt knockout"
"12579" 42800 "E2"
"12580" 42804 "E2"
"12581" 42804 "Akt knockout"
"12582" 42810 "E2"
"12583" 42810 "Both"
"12584" 42814 "E2"
"12585" 42814 "Both"
"12586" 42816 "Both"
"12587" 42817 "Akt knockout"
"12588" 42817 "Both"
"12589" 42818 "E2"
"12590" 42818 "Akt knockout"
"12591" 42818 "Both"
"12592" 42819 "Akt knockout"
"12593" 42820 "E2"
"12594" 42825 "Akt knockout"
"12595" 42836 "Both"
"12596" 42837 "E2"
"12597" 42837 "Akt knockout"
"12598" 42837 "Both"
"12599" 42841 "E2"
"12600" 42841 "Akt knockout"
"12601" 42841 "Both"
"12602" 42845 "E2"
"12603" 42846 "E2"
"12604" 42846 "Both"
"12605" 42851 "Both"
"12606" 42862 "Akt knockout"
"12607" 42871 "Akt knockout"
"12608" 42874 "E2"
"12609" 42874 "Both"
"12610" 42875 "E2"
"12611" 42875 "Both"
"12612" 42876 "E2"
"12613" 42876 "Akt knockout"
"12614" 42876 "Both"
"12615" 42884 "Akt knockout"
"12616" 42887 "E2"
"12617" 42887 "Both"
"12618" 42888 "Akt knockout"
"12619" 42888 "Both"
"12620" 42889 "E2"
"12621" 42891 "E2"
"12622" 42894 "E2"
"12623" 42894 "Akt knockout"
"12624" 42894 "Both"
"12625" 42895 "E2"
"12626" 42896 "E2"
"12627" 42902 "E2"
"12628" 42902 "Both"
"12629" 42903 "Akt knockout"
"12630" 42905 "E2"
"12631" 42905 "Akt knockout"
"12632" 42905 "Both"
"12633" 42906 "E2"
"12634" 42906 "Both"
"12635" 42908 "E2"
"12636" 42908 "Both"
"12637" 42910 "E2"
"12638" 42911 "E2"
"12639" 42911 "Both"
"12640" 42913 "E2"
"12641" 42913 "Akt knockout"
"12642" 42913 "Both"
"12643" 42915 "E2"
"12644" 42915 "Both"
"12645" 42916 "E2"
"12646" 42916 "Both"
"12647" 42921 "Both"
"12648" 42922 "E2"
"12649" 42922 "Akt knockout"
"12650" 42924 "E2"
"12651" 42924 "Both"
"12652" 42926 "E2"
"12653" 42926 "Both"
"12654" 42927 "Akt knockout"
"12655" 42932 "E2"
"12656" 42932 "Akt knockout"
"12657" 42932 "Both"
"12658" 42935 "E2"
"12659" 42940 "E2"
"12660" 42940 "Akt knockout"
"12661" 42940 "Both"
"12662" 42941 "E2"
"12663" 42941 "Both"
"12664" 42942 "E2"
"12665" 42942 "Both"
"12666" 42944 "Akt knockout"
"12667" 42944 "Both"
"12668" 42949 "E2"
"12669" 42957 "E2"
"12670" 42957 "Both"
"12671" 42962 "Akt knockout"
"12672" 42966 "Akt knockout"
"12673" 42972 "E2"
"12674" 42973 "E2"
"12675" 42973 "Both"
"12676" 42974 "Akt knockout"
"12677" 42975 "E2"
"12678" 42975 "Both"
"12679" 42980 "E2"
"12680" 42980 "Akt knockout"
"12681" 42980 "Both"
"12682" 42982 "Akt knockout"
"12683" 42983 "Akt knockout"
"12684" 42985 "E2"
"12685" 42992 "E2"
"12686" 42992 "Both"
"12687" 42993 "E2"
"12688" 42993 "Both"
"12689" 43000 "Both"
"12690" 43002 "E2"
"12691" 43002 "Both"
"12692" 43004 "Akt knockout"
"12693" 43004 "Both"
"12694" 43005 "Akt knockout"
"12695" 43005 "Both"
"12696" 43006 "E2"
"12697" 43006 "Both"
"12698" 43013 "E2"
"12699" 43013 "Both"
"12700" 43014 "E2"
"12701" 43016 "E2"
"12702" 43021 "E2"
"12703" 43021 "Both"
"12704" 43025 "Akt knockout"
"12705" 43028 "Both"
"12706" 43033 "Both"
"12707" 43036 "E2"
"12708" 43036 "Akt knockout"
"12709" 43036 "Both"
"12710" 43038 "E2"
"12711" 43038 "Both"
"12712" 43044 "Akt knockout"
"12713" 43045 "Akt knockout"
"12714" 43046 "Akt knockout"
"12715" 43046 "Both"
"12716" 43048 "Both"
"12717" 43050 "E2"
"12718" 43052 "E2"
"12719" 43052 "Akt knockout"
"12720" 43052 "Both"
"12721" 43055 "Both"
"12722" 43057 "Both"
"12723" 43058 "E2"
"12724" 43058 "Both"
"12725" 43070 "Both"
"12726" 43072 "Both"
"12727" 43073 "E2"
"12728" 43073 "Akt knockout"
"12729" 43073 "Both"
"12730" 43074 "Both"
"12731" 43076 "E2"
"12732" 43077 "E2"
"12733" 43077 "Both"
"12734" 43080 "E2"
"12735" 43080 "Akt knockout"
"12736" 43080 "Both"
"12737" 43081 "Both"
"12738" 43086 "Akt knockout"
"12739" 43086 "Both"
"12740" 43087 "Akt knockout"
"12741" 43087 "Both"
"12742" 43095 "E2"
"12743" 43105 "E2"
"12744" 43105 "Both"
"12745" 43107 "Akt knockout"
"12746" 43112 "Akt knockout"
"12747" 43112 "Both"
"12748" 43115 "Akt knockout"
"12749" 43119 "Both"
"12750" 43120 "Akt knockout"
"12751" 43126 "E2"
"12752" 43126 "Both"
"12753" 43127 "E2"
"12754" 43127 "Both"
"12755" 43131 "Akt knockout"
"12756" 43131 "Both"
"12757" 43132 "Akt knockout"
"12758" 43132 "Both"
"12759" 43133 "E2"
"12760" 43135 "Both"
"12761" 43136 "E2"
"12762" 43136 "Both"
"12763" 43143 "E2"
"12764" 43143 "Both"
"12765" 43149 "E2"
"12766" 43149 "Akt knockout"
"12767" 43156 "E2"
"12768" 43156 "Akt knockout"
"12769" 43156 "Both"
"12770" 43158 "E2"
"12771" 43159 "E2"
"12772" 43159 "Both"
"12773" 43161 "Akt knockout"
"12774" 43163 "E2"
"12775" 43163 "Both"
"12776" 43165 "E2"
"12777" 43166 "Akt knockout"
"12778" 43166 "Both"
"12779" 43168 "Both"
"12780" 43178 "E2"
"12781" 43178 "Both"
"12782" 43179 "E2"
"12783" 43179 "Akt knockout"
"12784" 43179 "Both"
"12785" 43182 "Both"
"12786" 43184 "Both"
"12787" 43186 "Akt knockout"
"12788" 43186 "Both"
"12789" 43187 "Both"
"12790" 43188 "Akt knockout"
"12791" 43188 "Both"
"12792" 43192 "Both"
"12793" 43193 "E2"
"12794" 43193 "Both"
"12795" 43195 "Akt knockout"
"12796" 43195 "Both"
"12797" 43196 "Akt knockout"
"12798" 43201 "E2"
"12799" 43201 "Both"
"12800" 43206 "E2"
"12801" 43206 "Both"
"12802" 43207 "Both"
"12803" 43209 "Both"
"12804" 43210 "Both"
"12805" 43214 "Both"
"12806" 43218 "E2"
"12807" 43218 "Akt knockout"
"12808" 43218 "Both"
"12809" 43225 "Akt knockout"
"12810" 43227 "Akt knockout"
"12811" 43233 "E2"
"12812" 43233 "Both"
"12813" 43234 "Both"
"12814" 43237 "Both"
"12815" 43239 "Both"
"12816" 43242 "E2"
"12817" 43242 "Akt knockout"
"12818" 43247 "E2"
"12819" 43247 "Akt knockout"
"12820" 43247 "Both"
"12821" 43250 "E2"
"12822" 43250 "Both"
"12823" 43251 "E2"
"12824" 43251 "Akt knockout"
"12825" 43251 "Both"
"12826" 43254 "E2"
"12827" 43254 "Both"
"12828" 43263 "Both"
"12829" 43264 "Both"
"12830" 43266 "Akt knockout"
"12831" 43269 "E2"
"12832" 43269 "Both"
"12833" 43275 "Both"
"12834" 43276 "Akt knockout"
"12835" 43278 "E2"
"12836" 43278 "Both"
"12837" 43281 "Akt knockout"
"12838" 43285 "Both"
"12839" 43288 "Akt knockout"
"12840" 43288 "Both"
"12841" 43290 "E2"
"12842" 43290 "Both"
"12843" 43297 "E2"
"12844" 43297 "Akt knockout"
"12845" 43300 "E2"
"12846" 43300 "Both"
"12847" 43303 "Akt knockout"
"12848" 43306 "E2"
"12849" 43306 "Akt knockout"
"12850" 43306 "Both"
"12851" 43307 "E2"
"12852" 43307 "Both"
"12853" 43308 "E2"
"12854" 43308 "Both"
"12855" 43309 "E2"
"12856" 43311 "E2"
"12857" 43311 "Both"
"12858" 43312 "E2"
"12859" 43312 "Akt knockout"
"12860" 43313 "Akt knockout"
"12861" 43313 "Both"
"12862" 43319 "Akt knockout"
"12863" 43320 "E2"
"12864" 43322 "E2"
"12865" 43322 "Akt knockout"
"12866" 43322 "Both"
"12867" 43328 "Akt knockout"
"12868" 43331 "E2"
"12869" 43331 "Both"
"12870" 43332 "Akt knockout"
"12871" 43334 "E2"
"12872" 43334 "Akt knockout"
"12873" 43334 "Both"
"12874" 43338 "E2"
"12875" 43343 "E2"
"12876" 43343 "Both"
"12877" 43345 "E2"
"12878" 43345 "Akt knockout"
"12879" 43345 "Both"
"12880" 43346 "Akt knockout"
"12881" 43358 "E2"
"12882" 43362 "Both"
"12883" 43365 "E2"
"12884" 43365 "Both"
"12885" 43366 "Both"
"12886" 43370 "Akt knockout"
"12887" 43371 "E2"
"12888" 43371 "Both"
"12889" 43373 "Akt knockout"
"12890" 43384 "E2"
"12891" 43385 "Akt knockout"
"12892" 43392 "Both"
"12893" 43393 "E2"
"12894" 43397 "E2"
"12895" 43397 "Both"
"12896" 43401 "Akt knockout"
"12897" 43402 "Akt knockout"
"12898" 43407 "E2"
"12899" 43407 "Both"
"12900" 43409 "E2"
"12901" 43409 "Akt knockout"
"12902" 43410 "E2"
"12903" 43410 "Akt knockout"
"12904" 43410 "Both"
"12905" 43412 "E2"
"12906" 43412 "Akt knockout"
"12907" 43412 "Both"
"12908" 43415 "E2"
"12909" 43415 "Akt knockout"
"12910" 43415 "Both"
"12911" 43416 "E2"
"12912" 43416 "Both"
"12913" 43418 "E2"
"12914" 43418 "Both"
"12915" 43419 "E2"
"12916" 43419 "Both"
"12917" 43423 "E2"
"12918" 43424 "E2"
"12919" 43424 "Both"
"12920" 43426 "Akt knockout"
"12921" 43428 "Akt knockout"
"12922" 43431 "E2"
"12923" 43431 "Both"
"12924" 43433 "E2"
"12925" 43433 "Akt knockout"
"12926" 43434 "E2"
"12927" 43435 "Akt knockout"
"12928" 43436 "E2"
"12929" 43436 "Akt knockout"
"12930" 43436 "Both"
"12931" 43437 "E2"
"12932" 43437 "Akt knockout"
"12933" 43437 "Both"
"12934" 43439 "E2"
"12935" 43439 "Akt knockout"
"12936" 43439 "Both"
"12937" 43443 "Akt knockout"
"12938" 43445 "E2"
"12939" 43445 "Both"
"12940" 43449 "Both"
"12941" 43452 "Akt knockout"
"12942" 43459 "Both"
"12943" 43460 "Akt knockout"
"12944" 43462 "Both"
"12945" 43469 "E2"
"12946" 43470 "E2"
"12947" 43470 "Both"
"12948" 43472 "E2"
"12949" 43472 "Both"
"12950" 43474 "E2"
"12951" 43474 "Both"
"12952" 43477 "Akt knockout"
"12953" 43477 "Both"
"12954" 43478 "Akt knockout"
"12955" 43479 "E2"
"12956" 43479 "Both"
"12957" 43481 "Both"
"12958" 43489 "E2"
"12959" 43490 "Both"
"12960" 43496 "Both"
"12961" 43508 "Akt knockout"
"12962" 43511 "E2"
"12963" 43511 "Akt knockout"
"12964" 43514 "E2"
"12965" 43514 "Akt knockout"
"12966" 43514 "Both"
"12967" 43516 "Both"
"12968" 43517 "E2"
"12969" 43517 "Akt knockout"
"12970" 43517 "Both"
"12971" 43520 "Akt knockout"
"12972" 43528 "Akt knockout"
"12973" 43528 "Both"
"12974" 43529 "Both"
"12975" 43536 "Both"
"12976" 43537 "Both"
"12977" 43540 "Akt knockout"
"12978" 43542 "Akt knockout"
"12979" 43546 "E2"
"12980" 43546 "Both"
"12981" 43549 "Both"
"12982" 43552 "E2"
"12983" 43554 "Both"
"12984" 43557 "Akt knockout"
"12985" 43557 "Both"
"12986" 43559 "Akt knockout"
"12987" 43559 "Both"
"12988" 43560 "Both"
"12989" 43563 "E2"
"12990" 43563 "Both"
"12991" 43564 "E2"
"12992" 43567 "Both"
"12993" 43569 "E2"
"12994" 43569 "Akt knockout"
"12995" 43569 "Both"
"12996" 43575 "E2"
"12997" 43582 "E2"
"12998" 43582 "Both"
"12999" 43589 "E2"
"13000" 43589 "Akt knockout"
"13001" 43589 "Both"
"13002" 43590 "Akt knockout"
"13003" 43590 "Both"
"13004" 43591 "E2"
"13005" 43591 "Both"
"13006" 43595 "E2"
"13007" 43603 "E2"
"13008" 43615 "E2"
"13009" 43615 "Akt knockout"
"13010" 43616 "E2"
"13011" 43616 "Both"
"13012" 43618 "E2"
"13013" 43618 "Both"
"13014" 43619 "Akt knockout"
"13015" 43619 "Both"
"13016" 43620 "E2"
"13017" 43620 "Both"
"13018" 43630 "Both"
"13019" 43632 "Akt knockout"
"13020" 43638 "Akt knockout"
"13021" 43643 "Akt knockout"
"13022" 43643 "Both"
"13023" 43644 "E2"
"13024" 43644 "Both"
"13025" 43646 "E2"
"13026" 43646 "Both"
"13027" 43647 "E2"
"13028" 43647 "Akt knockout"
"13029" 43647 "Both"
"13030" 43649 "E2"
"13031" 43649 "Both"
