"id" "treatment"
"2924" 10805 2
"2925" 10805 3
"2926" 10844 1
"2927" 10851 1
"2928" 10851 3
"2929" 10988 1
"2930" 11033 3
"2931" 11050 1
"2932" 11050 3
"2933" 11056 1
"2934" 11056 2
"2935" 11064 1
"2936" 11064 3
"2937" 11082 1
"2938" 11082 2
"2939" 11082 3
"2940" 11104 3
"2941" 11118 1
"2942" 11183 2
"2943" 11194 1
"2944" 11194 3
"2945" 11218 1
"2946" 11310 3
"2947" 11395 1
"2948" 11395 3
"2949" 11407 1
"2950" 11515 1
"2951" 11515 3
"2952" 11544 1
"2953" 11544 3
"2954" 11560 1
"2955" 11560 3
"2956" 11584 1
"2957" 11584 3
"2958" 11587 1
"2959" 11587 2
"2960" 11643 3
"2961" 11654 3
"2962" 11750 1
"2963" 11750 3
"2964" 11756 1
"2965" 11781 1
"2966" 11808 1
"2967" 11808 3
"2968" 11811 1
"2969" 11820 2
"2970" 11820 3
"2971" 11833 2
"2972" 11833 3
"2973" 11893 1
"2974" 11907 3
"2975" 11922 1
"2976" 11958 1
"2977" 11958 3
"2978" 11984 1
"2979" 12064 1
"2980" 12064 3
"2981" 12073 3
"2982" 12074 1
"2983" 12074 3
"2984" 12075 3
"2985" 12076 1
"2986" 12076 3
"2987" 12099 3
"2988" 12105 2
"2989" 12131 3
"2990" 12140 1
"2991" 12140 3
"2992" 12146 2
"2993" 12156 3
"2994" 12166 3
"2995" 12181 2
"2996" 12203 2
"2997" 12208 1
"2998" 12208 3
"2999" 12221 1
"3000" 12221 2
"3001" 12254 2
"3002" 12260 1
"3003" 12260 3
"3004" 12270 1
"3005" 12270 3
"3006" 12299 3
"3007" 12316 3
"3008" 12350 2
"3009" 12386 3
"3010" 12393 1
"3011" 12412 1
"3012" 12431 1
"3013" 12431 3
"3014" 12432 1
"3015" 12432 3
"3016" 12495 1
"3017" 12538 3
"3018" 12559 1
"3019" 12559 2
"3020" 12559 3
"3021" 12562 3
"3022" 12599 1
"3023" 12599 3
"3024" 12602 3
"3025" 12645 1
"3026" 12645 2
"3027" 12652 2
"3028" 12672 1
"3029" 12778 1
"3030" 12778 3
"3031" 12810 1
"3032" 12810 3
"3033" 12815 1
"3034" 12815 3
"3035" 12877 1
"3036" 12905 1
"3037" 12905 3
"3038" 12945 1
"3039" 12945 3
"3040" 12964 3
"3041" 12979 1
"3042" 12979 3
"3043" 12980 1
"3044" 12980 3
"3045" 13029 1
"3046" 13029 2
"3047" 13029 3
"3048" 13053 2
"3049" 13057 1
"3050" 13059 3
"3051" 13068 1
"3052" 13068 3
"3053" 13088 1
"3054" 13101 2
"3055" 13112 1
"3056" 13112 3
"3057" 13119 1
"3058" 13119 3
"3059" 13140 1
"3060" 13140 2
"3061" 13140 3
"3062" 13153 1
"3063" 13153 3
"3064" 13158 2
"3065" 13171 1
"3066" 13171 3
"3067" 13193 2
"3068" 13229 1
"3069" 13229 3
"3070" 13344 1
"3071" 13344 3
"3072" 13345 2
"3073" 13353 2
"3074" 13368 1
"3075" 13368 3
"3076" 13388 1
"3077" 13388 3
"3078" 13410 1
"3079" 13410 3
"3080" 13524 1
"3081" 13524 3
"3082" 13538 1
"3083" 13567 1
"3084" 13642 1
"3085" 13699 1
"3086" 13699 3
"3087" 13706 1
"3088" 13730 1
"3089" 13763 1
"3090" 13763 3
"3091" 13783 1
"3092" 13801 2
"3093" 13807 3
"3094" 13819 3
"3095" 13898 1
"3096" 13898 3
"3097" 13935 1
"3098" 13935 3
"3099" 13962 3
"3100" 13983 2
"3101" 13983 3
"3102" 13998 1
"3103" 13998 3
"3104" 14007 1
"3105" 14049 3
"3106" 14065 1
"3107" 14065 2
"3108" 14092 2
"3109" 14160 1
"3110" 14160 2
"3111" 14160 3
"3112" 14183 1
"3113" 14183 2
"3114" 14183 3
"3115" 14184 1
"3116" 14184 3
"3117" 14203 2
"3118" 14203 3
"3119" 14224 3
"3120" 14237 1
"3121" 14237 3
"3122" 14257 1
"3123" 14267 1
"3124" 14282 1
"3125" 14303 1
"3126" 14313 1
"3127" 14313 3
"3128" 14315 1
"3129" 14315 2
"3130" 14315 3
"3131" 14335 2
"3132" 14369 1
"3133" 14369 3
"3134" 14373 2
"3135" 14373 3
"3136" 14390 3
"3137" 14415 1
"3138" 14415 3
"3139" 14483 3
"3140" 14496 1
"3141" 14496 3
"3142" 14544 3
"3143" 14572 1
"3144" 14572 3
"3145" 14576 2
"3146" 14585 1
"3147" 14588 2
"3148" 14603 2
"3149" 14603 3
"3150" 14659 1
"3151" 14659 3
"3152" 14662 2
"3153" 14728 1
"3154" 14728 2
"3155" 14745 1
"3156" 14773 3
"3157" 14776 3
"3158" 14784 3
"3159" 14813 1
"3160" 14813 3
"3161" 14928 1
"3162" 14933 1
"3163" 14995 1
"3164" 14995 3
"3165" 15053 1
"3166" 15053 2
"3167" 15053 3
"3168" 15075 3
"3169" 15078 1
"3170" 15079 3
"3171" 15093 2
"3172" 15137 2
"3173" 15145 1
"3174" 15145 3
"3175" 15214 2
"3176" 15233 3
"3177" 15290 1
"3178" 15306 1
"3179" 15306 2
"3180" 15306 3
"3181" 15326 1
"3182" 15364 3
"3183" 15383 3
"3184" 15407 1
"3185" 15407 3
"3186" 15413 1
"3187" 15413 2
"3188" 15413 3
"3189" 15421 1
"3190" 15443 3
"3191" 15471 1
"3192" 15471 3
"3193" 15503 3
"3194" 15507 1
"3195" 15507 2
"3196" 15507 3
"3197" 15508 1
"3198" 15508 3
"3199" 15538 1
"3200" 15538 3
"3201" 15550 1
"3202" 15560 1
"3203" 15560 3
"3204" 15571 3
"3205" 15586 1
"3206" 15586 2
"3207" 15629 3
"3208" 15658 1
"3209" 15658 3
"3210" 15727 1
"3211" 15727 3
"3212" 15764 3
"3213" 15807 1
"3214" 15832 3
"3215" 15843 2
"3216" 15868 1
"3217" 15911 2
"3218" 15921 3
"3219" 15931 3
"3220" 15980 1
"3221" 15980 2
"3222" 15980 3
"3223" 15992 1
"3224" 15992 3
"3225" 16004 1
"3226" 16004 2
"3227" 16004 3
"3228" 16056 1
"3229" 16056 3
"3230" 16070 2
"3231" 16081 3
"3232" 16082 3
"3233" 16085 3
"3234" 16105 1
"3235" 16105 3
"3236" 16184 2
"3237" 16195 1
"3238" 16197 1
"3239" 16197 3
"3240" 16226 1
"3241" 16226 3
"3242" 16239 1
"3243" 16265 1
"3244" 16265 3
"3245" 16303 3
"3246" 16304 1
"3247" 16304 2
"3248" 16304 3
"3249" 16328 1
"3250" 16328 3
"3251" 16340 1
"3252" 16340 2
"3253" 16355 2
"3254" 16374 1
"3255" 16392 3
"3256" 16393 3
"3257" 16417 1
"3258" 16417 2
"3259" 16472 1
"3260" 16481 3
"3261" 16491 2
"3262" 16499 2
"3263" 16521 2
"3264" 16643 3
"3265" 16673 3
"3266" 16722 1
"3267" 16722 3
"3268" 16750 3
"3269" 16762 1
"3270" 16762 3
"3271" 16776 3
"3272" 16798 1
"3273" 16799 1
"3274" 16809 3
"3275" 16836 1
"3276" 16836 3
"3277" 16871 1
"3278" 16871 3
"3279" 16875 3
"3280" 16914 3
"3281" 16940 2
"3282" 16976 3
"3283" 16981 1
"3284" 16981 3
"3285" 17034 3
"3286" 17082 1
"3287" 17082 2
"3288" 17096 3
"3289" 17205 2
"3290" 17399 3
"3291" 17406 2
"3292" 17462 1
"3293" 17593 3
"3294" 17723 2
"3295" 17762 2
"3296" 17773 2
"3297" 17867 2
"3298" 17902 3
"3299" 17940 1
"3300" 17940 3
"3301" 17973 1
"3302" 17973 2
"3303" 17991 2
"3304" 18022 1
"3305" 18022 2
"3306" 18065 2
"3307" 18065 3
"3308" 18158 3
"3309" 18160 3
"3310" 18215 1
"3311" 18215 3
"3312" 18230 2
"3313" 18249 2
"3314" 18268 1
"3315" 18326 1
"3316" 18326 3
"3317" 18338 2
"3318" 18339 2
"3319" 18342 1
"3320" 18398 1
"3321" 18403 1
"3322" 18424 1
"3323" 18425 3
"3324" 18433 2
"3325" 18433 3
"3326" 18444 3
"3327" 18445 3
"3328" 18458 3
"3329" 18546 3
"3330" 18550 2
"3331" 18550 3
"3332" 18587 1
"3333" 18632 3
"3334" 18635 2
"3335" 18745 3
"3336" 18805 3
"3337" 18822 3
"3338" 18864 1
"3339" 18924 3
"3340" 18940 3
"3341" 18942 1
"3342" 18942 2
"3343" 18978 1
"3344" 19003 1
"3345" 19231 3
"3346" 19238 3
"3347" 19327 2
"3348" 19371 1
"3349" 19371 3
"3350" 19390 1
"3351" 19459 1
"3352" 19459 3
"3353" 19699 2
"3354" 19709 3
"3355" 19754 3
"3356" 19786 1
"3357" 19786 3
"3358" 19891 1
"3359" 19904 2
"3360" 19910 3
"3361" 19916 2
"3362" 19968 3
"3363" 20019 1
"3364" 20019 3
"3365" 20047 3
"3366" 20132 1
"3367" 20171 3
"3368" 20187 1
"3369" 20187 3
"3370" 20254 2
"3371" 20254 3
"3372" 20260 3
"3373" 20326 1
"3374" 20326 2
"3375" 20359 1
"3376" 20359 3
"3377" 20372 1
"3378" 20470 1
"3379" 20470 3
"3380" 20482 2
"3381" 20505 1
"3382" 20528 1
"3383" 20534 1
"3384" 20569 2
"3385" 20647 3
"3386" 20663 3
"3387" 20711 3
"3388" 20712 2
"3389" 20716 2
"3390" 20741 2
"3391" 20763 1
"3392" 20793 1
"3393" 20793 3
"3394" 20827 3
"3395" 20833 1
"3396" 20859 2
"3397" 20863 3
"3398" 20882 2
"3399" 20904 1
"3400" 20904 3
"3401" 20931 2
"3402" 20985 3
"3403" 20990 1
"3404" 21060 1
"3405" 21068 3
"3406" 21083 1
"3407" 21105 1
"3408" 21105 3
"3409" 21126 2
"3410" 21133 3
"3411" 21169 1
"3412" 21230 1
"3413" 21238 2
"3414" 21310 1
"3415" 21328 1
"3416" 21328 2
"3417" 21328 3
"3418" 21329 3
"3419" 21424 1
"3420" 21424 2
"3421" 21429 1
"3422" 21429 2
"3423" 21431 1
"3424" 21431 3
"3425" 21534 1
"3426" 21589 3
"3427" 21642 2
"3428" 21654 1
"3429" 21654 3
"3430" 21658 2
"3431" 21692 2
"3432" 21712 3
"3433" 21791 3
"3434" 21812 1
"3435" 21844 2
"3436" 21894 3
"3437" 21928 1
"3438" 21928 3
"3439" 21929 1
"3440" 21934 3
"3441" 21939 2
"3442" 21979 2
"3443" 22039 3
"3444" 22056 1
"3445" 22164 2
"3446" 22164 3
"3447" 22236 3
"3448" 22269 2
"3449" 22269 3
"3450" 22410 1
"3451" 22410 2
"3452" 22423 1
"3453" 22521 2
"3454" 22543 1
"3455" 22590 2
"3456" 22598 2
"3457" 22696 1
"3458" 22768 2
"3459" 22778 1
"3460" 22778 3
"3461" 22818 2
"3462" 22826 1
"3463" 22826 2
"3464" 22838 1
"3465" 22838 3
"3466" 22850 1
"3467" 22861 3
"3468" 22888 1
"3469" 22891 3
"3470" 22912 1
"3471" 22919 1
"3472" 22919 3
"3473" 22934 1
"3474" 23043 2
"3475" 23100 2
"3476" 23100 3
"3477" 23101 1
"3478" 23260 2
"3479" 23283 1
"3480" 23388 1
"3481" 23419 1
"3482" 23519 1
"3483" 23524 3
"3484" 23544 3
"3485" 23550 2
"3486" 23583 1
"3487" 23602 2
"3488" 23624 1
"3489" 23624 3
"3490" 23628 1
"3491" 23628 3
"3492" 23650 3
"3493" 23680 3
"3494" 23699 1
"3495" 23699 2
"3496" 23699 3
"3497" 23707 2
"3498" 23744 1
"3499" 23744 2
"3500" 23744 3
"3501" 23754 2
"3502" 23793 1
"3503" 23793 2
"3504" 23793 3
"3505" 23809 2
"3506" 23820 2
"3507" 23845 3
"3508" 23881 1
"3509" 23881 3
"3510" 23900 1
"3511" 23920 1
"3512" 23931 1
"3513" 23931 2
"3514" 23940 2
"3515" 23947 3
"3516" 23965 1
"3517" 24035 1
"3518" 24062 2
"3519" 24163 2
"3520" 24177 1
"3521" 24177 3
"3522" 24194 1
"3523" 24194 2
"3524" 24194 3
"3525" 24216 1
"3526" 24245 1
"3527" 24292 2
"3528" 24296 1
"3529" 24321 1
"3530" 24321 3
"3531" 24331 1
"3532" 24331 3
"3533" 24339 3
"3534" 24345 3
"3535" 24348 2
"3536" 24348 3
"3537" 24350 2
"3538" 24350 3
"3539" 24423 1
"3540" 24423 3
"3541" 24427 2
"3542" 24440 2
"3543" 24454 1
"3544" 24454 2
"3545" 24454 3
"3546" 24470 1
"3547" 24558 2
"3548" 24558 3
"3549" 24655 1
"3550" 24676 1
"3551" 24676 3
"3552" 24717 3
"3553" 24735 1
"3554" 24735 3
"3555" 24739 2
"3556" 24758 1
"3557" 24758 3
"3558" 24795 3
"3559" 24817 1
"3560" 24817 2
"3561" 24910 1
"3562" 24916 2
"3563" 24923 3
"3564" 24925 3
"3565" 24964 1
"3566" 24975 1
"3567" 24986 1
"3568" 24986 3
"3569" 25046 3
"3570" 25098 1
"3571" 25098 3
"3572" 25117 1
"3573" 25117 2
"3574" 25161 1
"3575" 25264 2
"3576" 25294 3
"3577" 25335 1
"3578" 25342 1
"3579" 25342 3
"3580" 25352 3
"3581" 25354 1
"3582" 25384 3
"3583" 25410 2
"3584" 25478 2
"3585" 25492 2
"3586" 25510 2
"3587" 25537 1
"3588" 25544 3
"3589" 25603 2
"3590" 25633 2
"3591" 25682 1
"3592" 25682 3
"3593" 25735 1
"3594" 25757 1
"3595" 25792 1
"3596" 25860 3
"3597" 25871 1
"3598" 25889 3
"3599" 25896 1
"3600" 25896 3
"3601" 25996 3
"3602" 26001 2
"3603" 26015 1
"3604" 26015 2
"3605" 26015 3
"3606" 26025 1
"3607" 26040 3
"3608" 26136 3
"3609" 26269 2
"3610" 26286 1
"3611" 26416 1
"3612" 26417 1
"3613" 26503 1
"3614" 26583 2
"3615" 26640 2
"3616" 26655 2
"3617" 26694 1
"3618" 26738 1
"3619" 26738 3
"3620" 26739 2
"3621" 26767 1
"3622" 26792 1
"3623" 26888 1
"3624" 26888 2
"3625" 26888 3
"3626" 26902 3
"3627" 26937 3
"3628" 26975 3
"3629" 26987 2
"3630" 27006 2
"3631" 27137 1
"3632" 27150 1
"3633" 27153 3
"3634" 27191 3
"3635" 27195 3
"3636" 27201 1
"3637" 27206 2
"3638" 27206 3
"3639" 27221 1
"3640" 27233 3
"3641" 27243 3
"3642" 27379 1
"3643" 27438 2
"3644" 27438 3
"3645" 27445 1
"3646" 27513 1
"3647" 27561 3
"3648" 27596 2
"3649" 27626 1
"3650" 27659 2
"3651" 27711 1
"3652" 27750 2
"3653" 27784 1
"3654" 27784 3
"3655" 27825 1
"3656" 27857 1
"3657" 27857 3
"3658" 27864 3
"3659" 27874 1
"3660" 27874 3
"3661" 27880 1
"3662" 27904 1
"3663" 27921 1
"3664" 27923 1
"3665" 27923 3
"3666" 27947 1
"3667" 27947 3
"3668" 28000 2
"3669" 28056 1
"3670" 28056 2
"3671" 28067 3
"3672" 28068 1
"3673" 28068 3
"3674" 28072 1
"3675" 28072 3
"3676" 28078 1
"3677" 28078 3
"3678" 28095 1
"3679" 28102 1
"3680" 28102 2
"3681" 28102 3
"3682" 28116 1
"3683" 28116 3
"3684" 28117 3
"3685" 28119 1
"3686" 28119 3
"3687" 28122 3
"3688" 28125 1
"3689" 28125 3
"3690" 28127 3
"3691" 28134 1
"3692" 28134 3
"3693" 28142 1
"3694" 28142 3
"3695" 28146 1
"3696" 28146 3
"3697" 28152 1
"3698" 28152 3
"3699" 28155 1
"3700" 28155 3
"3701" 28164 1
"3702" 28164 3
"3703" 28191 2
"3704" 28198 1
"3705" 28229 1
"3706" 28229 3
"3707" 28238 3
"3708" 28243 3
"3709" 28253 1
"3710" 28253 3
"3711" 28255 1
"3712" 28255 3
"3713" 28257 1
"3714" 28257 3
"3715" 28262 1
"3716" 28267 3
"3717" 28269 1
"3718" 28269 2
"3719" 28269 3
"3720" 28270 2
"3721" 28270 3
"3722" 28271 2
"3723" 28271 3
"3724" 28274 1
"3725" 28274 2
"3726" 28274 3
"3727" 28277 1
"3728" 28277 3
"3729" 28280 2
"3730" 28284 2
"3731" 28284 3
"3732" 28285 2
"3733" 28288 1
"3734" 28288 3
"3735" 28317 1
"3736" 28317 3
"3737" 28323 1
"3738" 28323 3
"3739" 28324 1
"3740" 28324 3
"3741" 28330 1
"3742" 28330 3
"3743" 28338 1
"3744" 28338 3
"3745" 28344 2
"3746" 28344 3
"3747" 28350 1
"3748" 28350 2
"3749" 28350 3
"3750" 28351 1
"3751" 28351 3
"3752" 28356 1
"3753" 28356 2
"3754" 28356 3
"3755" 28374 1
"3756" 28374 3
"3757" 28386 3
"3758" 28399 1
"3759" 28399 3
"3760" 28411 3
"3761" 28415 1
"3762" 28417 3
"3763" 28422 1
"3764" 28427 1
"3765" 28427 3
"3766" 28433 1
"3767" 28442 1
"3768" 28442 3
"3769" 28443 3
"3770" 28455 3
"3771" 28456 1
"3772" 28456 3
"3773" 28470 3
"3774" 28472 1
"3775" 28472 3
"3776" 28473 1
"3777" 28479 2
"3778" 28486 1
"3779" 28486 3
"3780" 28489 2
"3781" 28492 3
"3782" 28495 1
"3783" 28503 3
"3784" 28506 1
"3785" 28525 3
"3786" 28540 1
"3787" 28540 3
"3788" 28541 1
"3789" 28541 3
"3790" 28543 1
"3791" 28544 2
"3792" 28549 2
"3793" 28549 3
"3794" 28554 1
"3795" 28567 1
"3796" 28567 3
"3797" 28571 3
"3798" 28581 3
"3799" 28585 1
"3800" 28585 3
"3801" 28589 1
"3802" 28589 3
"3803" 28604 1
"3804" 28604 3
"3805" 28618 1
"3806" 28627 1
"3807" 28627 3
"3808" 28641 2
"3809" 28641 3
"3810" 28642 3
"3811" 28643 1
"3812" 28643 3
"3813" 28648 2
"3814" 28649 3
"3815" 28654 1
"3816" 28654 3
"3817" 28655 1
"3818" 28655 3
"3819" 28661 1
"3820" 28661 3
"3821" 28662 1
"3822" 28664 1
"3823" 28674 1
"3824" 28674 3
"3825" 28677 1
"3826" 28677 2
"3827" 28678 1
"3828" 28678 3
"3829" 28679 1
"3830" 28679 3
"3831" 28680 1
"3832" 28680 3
"3833" 28681 1
"3834" 28681 2
"3835" 28681 3
"3836" 28682 1
"3837" 28684 3
"3838" 28685 2
"3839" 28698 3
"3840" 28700 1
"3841" 28700 3
"3842" 28704 1
"3843" 28704 3
"3844" 28723 3
"3845" 28727 1
"3846" 28727 3
"3847" 28732 1
"3848" 28732 2
"3849" 28732 3
"3850" 28736 3
"3851" 28745 1
"3852" 28745 3
"3853" 28751 1
"3854" 28751 3
"3855" 28759 2
"3856" 28760 1
"3857" 28760 3
"3858" 28761 3
"3859" 28785 1
"3860" 28785 3
"3861" 28786 1
"3862" 28786 3
"3863" 28787 1
"3864" 28787 3
"3865" 28792 3
"3866" 28795 1
"3867" 28795 3
"3868" 28798 1
"3869" 28798 3
"3870" 28800 3
"3871" 28801 3
"3872" 28811 1
"3873" 28814 1
"3874" 28814 3
"3875" 28817 3
"3876" 28829 1
"3877" 28829 3
"3878" 28834 1
"3879" 28834 3
"3880" 28840 3
"3881" 28845 2
"3882" 28845 3
"3883" 28849 2
"3884" 28850 1
"3885" 28850 3
"3886" 28851 1
"3887" 28851 3
"3888" 28853 1
"3889" 28853 3
"3890" 28857 1
"3891" 28857 3
"3892" 28859 1
"3893" 28859 3
"3894" 28894 1
"3895" 28894 2
"3896" 28894 3
"3897" 28900 1
"3898" 28900 3
"3899" 28904 1
"3900" 28908 1
"3901" 28910 1
"3902" 28927 1
"3903" 28927 3
"3904" 28929 1
"3905" 28929 3
"3906" 28943 1
"3907" 28943 2
"3908" 28943 3
"3909" 28951 2
"3910" 28951 3
"3911" 28952 1
"3912" 28963 1
"3913" 28963 3
"3914" 28964 1
"3915" 28964 3
"3916" 28965 3
"3917" 28985 3
"3918" 29000 2
"3919" 29004 3
"3920" 29014 1
"3921" 29014 3
"3922" 29038 1
"3923" 29044 1
"3924" 29044 3
"3925" 29045 1
"3926" 29045 3
"3927" 29048 1
"3928" 29048 2
"3929" 29048 3
"3930" 29049 3
"3931" 29050 1
"3932" 29050 3
"3933" 29055 2
"3934" 29056 1
"3935" 29056 3
"3936" 29057 1
"3937" 29057 3
"3938" 29061 1
"3939" 29062 1
"3940" 29062 3
"3941" 29063 1
"3942" 29063 3
"3943" 29064 1
"3944" 29064 3
"3945" 29066 1
"3946" 29066 3
"3947" 29069 1
"3948" 29069 2
"3949" 29069 3
"3950" 29071 1
"3951" 29071 3
"3952" 29072 2
"3953" 29082 1
"3954" 29088 1
"3955" 29088 3
"3956" 29091 1
"3957" 29091 3
"3958" 29104 3
"3959" 29110 1
"3960" 29110 3
"3961" 29119 1
"3962" 29119 3
"3963" 29135 1
"3964" 29135 3
"3965" 29146 1
"3966" 29150 1
"3967" 29150 3
"3968" 29152 2
"3969" 29152 3
"3970" 29166 1
"3971" 29166 3
"3972" 29167 1
"3973" 29167 3
"3974" 29169 1
"3975" 29178 3
"3976" 29179 1
"3977" 29180 1
"3978" 29180 3
"3979" 29186 3
"3980" 29187 1
"3981" 29189 3
"3982" 29197 1
"3983" 29197 3
"3984" 29198 1
"3985" 29198 3
"3986" 29212 1
"3987" 29212 3
"3988" 29220 1
"3989" 29220 3
"3990" 29226 1
"3991" 29228 1
"3992" 29228 3
"3993" 29247 1
"3994" 29247 2
"3995" 29247 3
"3996" 29248 1
"3997" 29253 1
"3998" 29254 2
"3999" 29257 1
"4000" 29261 1
"4001" 29261 3
"4002" 29262 1
"4003" 29262 3
"4004" 29270 1
"4005" 29270 2
"4006" 29270 3
"4007" 29274 1
"4008" 29274 3
"4009" 29282 3
"4010" 29286 1
"4011" 29286 3
"4012" 29287 2
"4013" 29287 3
"4014" 29288 1
"4015" 29290 1
"4016" 29290 3
"4017" 29293 1
"4018" 29293 3
"4019" 29296 1
"4020" 29296 3
"4021" 29323 1
"4022" 29323 3
"4023" 29329 1
"4024" 29329 3
"4025" 29334 3
"4026" 29340 1
"4027" 29340 3
"4028" 29344 1
"4029" 29344 3
"4030" 29346 3
"4031" 29352 1
"4032" 29352 3
"4033" 29354 3
"4034" 29359 1
"4035" 29359 3
"4036" 29367 1
"4037" 29367 3
"4038" 29378 1
"4039" 29379 1
"4040" 29385 3
"4041" 29392 1
"4042" 29392 3
"4043" 29394 3
"4044" 29395 3
"4045" 29405 3
"4046" 29415 1
"4047" 29415 3
"4048" 29417 1
"4049" 29417 3
"4050" 29420 2
"4051" 29420 3
"4052" 29424 3
"4053" 29427 2
"4054" 29429 1
"4055" 29431 3
"4056" 29432 2
"4057" 29434 1
"4058" 29434 3
"4059" 29447 3
"4060" 29459 2
"4061" 29459 3
"4062" 29460 1
"4063" 29460 3
"4064" 29461 2
"4065" 29462 2
"4066" 29472 1
"4067" 29472 3
"4068" 29479 1
"4069" 29480 1
"4070" 29480 2
"4071" 29480 3
"4072" 29494 1
"4073" 29494 3
"4074" 29495 1
"4075" 29495 3
"4076" 29498 1
"4077" 29498 3
"4078" 29499 3
"4079" 29503 1
"4080" 29503 3
"4081" 29512 3
"4082" 29513 1
"4083" 29513 2
"4084" 29518 1
"4085" 29518 3
"4086" 29519 1
"4087" 29521 1
"4088" 29521 3
"4089" 29523 1
"4090" 29523 3
"4091" 29524 1
"4092" 29524 3
"4093" 29530 1
"4094" 29530 2
"4095" 29530 3
"4096" 29538 1
"4097" 29538 3
"4098" 29540 1
"4099" 29540 2
"4100" 29540 3
"4101" 29541 2
"4102" 29541 3
"4103" 29548 1
"4104" 29550 3
"4105" 29551 1
"4106" 29551 2
"4107" 29551 3
"4108" 29552 2
"4109" 29552 3
"4110" 29556 3
"4111" 29570 3
"4112" 29580 3
"4113" 29582 2
"4114" 29583 1
"4115" 29583 3
"4116" 29586 1
"4117" 29586 3
"4118" 29589 3
"4119" 29590 3
"4120" 29594 1
"4121" 29603 1
"4122" 29603 3
"4123" 29605 1
"4124" 29605 3
"4125" 29607 2
"4126" 29607 3
"4127" 29611 1
"4128" 29611 3
"4129" 29680 1
"4130" 29680 3
"4131" 29708 2
"4132" 29708 3
"4133" 29710 3
"4134" 29718 2
"4135" 29718 3
"4136" 29725 1
"4137" 29725 3
"4138" 29728 1
"4139" 29728 3
"4140" 29729 1
"4141" 29735 1
"4142" 29735 2
"4143" 29737 3
"4144" 29739 1
"4145" 29757 1
"4146" 29757 2
"4147" 29757 3
"4148" 29758 1
"4149" 29758 2
"4150" 29769 1
"4151" 29769 3
"4152" 29772 1
"4153" 29772 3
"4154" 29781 3
"4155" 29782 1
"4156" 29782 2
"4157" 29796 1
"4158" 29796 3
"4159" 29797 3
"4160" 29798 2
"4161" 29802 1
"4162" 29802 3
"4163" 29805 1
"4164" 29805 3
"4165" 29807 1
"4166" 29807 2
"4167" 29811 1
"4168" 29811 3
"4169" 29822 3
"4170" 29824 1
"4171" 29824 3
"4172" 29825 1
"4173" 29825 3
"4174" 29828 1
"4175" 29828 3
"4176" 29831 3
"4177" 29839 1
"4178" 29841 3
"4179" 29882 3
"4180" 29896 1
"4181" 29918 3
"4182" 29920 1
"4183" 29920 3
"4184" 29921 3
"4185" 29923 1
"4186" 29923 3
"4187" 29925 1
"4188" 29925 3
"4189" 29926 2
"4190" 29933 2
"4191" 29933 3
"4192" 29937 1
"4193" 29937 3
"4194" 29946 3
"4195" 29947 1
"4196" 29947 3
"4197" 29951 1
"4198" 29951 2
"4199" 29951 3
"4200" 29952 3
"4201" 29965 3
"4202" 29969 1
"4203" 29969 3
"4204" 29972 1
"4205" 29972 3
"4206" 29980 2
"4207" 29981 3
"4208" 29987 1
"4209" 30000 1
"4210" 30000 3
"4211" 30004 1
"4212" 30005 1
"4213" 30005 3
"4214" 30006 1
"4215" 30007 1
"4216" 30007 3
"4217" 30008 1
"4218" 30012 3
"4219" 30018 1
"4220" 30018 3
"4221" 30022 1
"4222" 30022 3
"4223" 30029 1
"4224" 30029 3
"4225" 30035 1
"4226" 30035 3
"4227" 30038 1
"4228" 30038 3
"4229" 30051 3
"4230" 30053 3
"4231" 30058 1
"4232" 30058 3
"4233" 30059 1
"4234" 30059 3
"4235" 30064 1
"4236" 30064 3
"4237" 30066 1
"4238" 30066 2
"4239" 30066 3
"4240" 30070 3
"4241" 30073 3
"4242" 30074 1
"4243" 30074 3
"4244" 30078 3
"4245" 30081 1
"4246" 30081 3
"4247" 30094 1
"4248" 30100 1
"4249" 30100 3
"4250" 30122 1
"4251" 30122 3
"4252" 30128 1
"4253" 30128 3
"4254" 30129 1
"4255" 30138 1
"4256" 30138 3
"4257" 30142 1
"4258" 30142 3
"4259" 30145 1
"4260" 30145 3
"4261" 30149 3
"4262" 30154 1
"4263" 30154 3
"4264" 30177 1
"4265" 30177 3
"4266" 30183 1
"4267" 30183 2
"4268" 30192 1
"4269" 30192 3
"4270" 30213 1
"4271" 30213 3
"4272" 30215 1
"4273" 30215 3
"4274" 30216 1
"4275" 30216 2
"4276" 30217 3
"4277" 30240 1
"4278" 30243 2
"4279" 30243 3
"4280" 30255 3
"4281" 30264 1
"4282" 30264 3
"4283" 30268 1
"4284" 30268 3
"4285" 30269 1
"4286" 30269 3
"4287" 30293 1
"4288" 30293 3
"4289" 30296 1
"4290" 30298 1
"4291" 30298 3
"4292" 30323 1
"4293" 30323 3
"4294" 30345 1
"4295" 30345 3
"4296" 30346 3
"4297" 30357 1
"4298" 30357 3
"4299" 30360 1
"4300" 30360 3
"4301" 30362 1
"4302" 30362 3
"4303" 30378 1
"4304" 30378 3
"4305" 30399 1
"4306" 30399 3
"4307" 30415 1
"4308" 30461 1
"4309" 30461 3
"4310" 30468 1
"4311" 30468 2
"4312" 30468 3
"4313" 30474 3
"4314" 30484 2
"4315" 30495 1
"4316" 30496 2
"4317" 30504 1
"4318" 30504 3
"4319" 30505 3
"4320" 30541 1
"4321" 30541 3
"4322" 30546 3
